DEP/REG/ANNEE/SUPER_PLOMBE/SUPER_SANS_PLOMB/SUPER_SANS_PLOMB_95/SUPER_SANS_PLOMB_95_E10/SUPER_SANS_PLOMB_98/GAZOLE/FOD/FOL/GNR/GPL/CARBUREACTEUR/Unnamed: 14/SUPER_ETH_E85/Unnamed: 15
24/75/2016.0/0.0/43899.0/26777.0/9176.0/7495.0/224055.0/69427.0/234.0/36220.0/24182///452.0/
33/75/2016.0/0.0/198020.0/81060.0/71866.0/42297.0/864473.0/69027.0/4619.0/89273.0/34417///2797.0/
40/75/2016.0/0.0/53978.0/29768.0/15303.0/8649.0/273676.0/21809.0/1692.0/35384.0/29852///259.0/
47/75/2016.0/0.0/36512.0/23573.0/6800.0/5810.0/258806.0/82276.0/562.0/67473.0/24273///329.0/
64/75/2016.0/0.0/75894.0/39789.0/21824.0/13567.0/315726.0/28038.0/1239.0/41674.0/23078///713.0/
79/75/2016.0/0.0/43068.0/23322.0/11157.0/8222.0/294524.0/55475.0/16047.0/48858.0/25020///367.0/
86/75/2016.0/0.0/48582.0/22394.0/14990.0/10761.0/283577.0/73028.0/2452.0/54092.0/22238///437.0/
87/75/2016.0/0.0/42674.0/25418.0/9615.0/7406.0/201434.0/51184.0/2249.0/30461.0/11855///234.0/
99/75/2016.0/0.0/734730.0/357328.0/219106.0/151250.0/3748441.0/626718.0/55081.0/537296.0/273740///7045.0/
9/76/2016.0/0.0/15450.0/10431.0/2870.0/2044.0/76439.0/12132.0/1397.0/9440.0/7723///105.0/
11/76/2016.0/0.0/46321.0/23263.0/13934.0/8096.0/274742.0/19804.0/446.0/29075.0/10093///1027.0/
12/76/2016.0/0.0/27893.0/17355.0/5738.0/4565.0/167415.0/41706.0/0.0/29028.0/9263///236.0/
30/76/2016.0/0.0/86592.0/47328.0/25180.0/12927.0/378443.0/51699.0/1011.0/28541.0/17256///1157.0/
31/76/2016.0/0.0/151263.0/62278.0/59491.0/27503.0/671743.0/40919.0/502.0/42086.0/23411///1992.0/
32/76/2016.0/0.0/18307.0/11425.0/3763.0/2791.0/104154.0/27689.0/150.0/37676.0/15842///327.0/
34/76/2016.0/0.0/147475.0/65830.0/52275.0/27363.0/676339.0/105077.0/5216.0/89894.0/19267///2007.0/
46/76/2016.0/0.0/23086.0/12951.0/5500.0/4534.0/105114.0/27173.0/8006.0/11708.0/15513///100.0/
48/76/2016.0/0.0/8742.0/3795.0/3156.0/1685.0/52728.0/20910.0/1618.0/7434.0/5606///105.0/
65/76/2016.0/0.0/25323.0/15881.0/5267.0/4008.0/123913.0/18506.0/335.0/16464.0/11417///166.0/
66/76/2016.0/0.0/57576.0/33671.0/14686.0/8112.0/269983.0/20056.0/976.0/18747.0/13232///1106.0/
81/76/2016.0/0.0/39861.0/25447.0/8027.0/5468.0/228161.0/42762.0/3958.0/34425.0/12958///919.0/
82/76/2016.0/0.0/26068.0/12906.0/7695.0/5041.0/170990.0/23408.0/375.0/21012.0/9906///426.0/
99/76/2016.0/0.0/673956.0/342562.0/207583.0/114138.0/3300165.0/451841.0/23992.0/375530.0/171487///9673.0/
1/84/2016.0/0.0/87403.0/49842.0/22304.0/14865.0/399199.0/56928.0/14894.0/31266.0/22732///392.0/
3/84/2016.0/0.0/41635.0/21462.0/11305.0/8868.0/232894.0/48168.0/46.0/36091.0/14346///0.0/
7/84/2016.0/0.0/34171.0/21884.0/6764.0/5373.0/138799.0/38723.0/1818.0/9899.0/13512///149.0/
15/84/2016.0/0.0/14396.0/9860.0/2406.0/2130.0/77456.0/24405.0/4953.0/14199.0/9898///0.0/
26/84/2016.0/0.0/77883.0/32178.0/29831.0/15203.0/450653.0/73641.0/3404.0/37169.0/18918///671.0/
38/84/2016.0/0.0/144123.0/70266.0/45342.0/27356.0/640436.0/107765.0/6717.0/36481.0/37874///1159.0/
42/84/2016.0/0.0/75957.0/39479.0/22307.0/13292.0/389445.0/62297.0/20893.0/25599.0/17447///878.0/
43/84/2016.0/0.0/23939.0/12541.0/7377.0/3914.0/135054.0/45447.0/287.0/19275.0/8543///107.0/
63/84/2016.0/0.0/82242.0/27621.0/34121.0/19017.0/392183.0/77909.0/2886.0/49680.0/17807///1483.0/
69/84/2016.0/0.0/184050.0/66251.0/80705.0/35617.0/896383.0/155704.0/7483.0/120108.0/31952///1477.0/
73/84/2016.0/0.0/62963.0/31461.0/19447.0/11570.0/342377.0/75148.0/9074.0/26301.0/18442///486.0/
74/84/2016.0/0.0/123106.0/60893.0/39509.0/21992.0/480955.0/135536.0/1559.0/33302.0/25745///712.0/
99/84/2016.0/0.0/951866.0/443737.0/321418.0/179199.0/4575834.0/901671.0/74014.0/439371.0/237216///7513.0/
4/93/2016.0/0.0/23806.0/9463.0/8592.0/5661.0/101835.0/23429.0/628.0/9110.0/10434///90.0/
5/93/2016.0/0.0/20505.0/8216.0/7625.0/4487.0/91400.0/28859.0/771.0/8362.0/8278///177.0/
6/93/2016.0/0.0/190744.0/50488.0/82188.0/57060.0/447013.0/41913.0/1488.0/9479.0/18287///1009.0/
13/93/2016.0/0.0/247363.0/91077.0/102910.0/49785.0/1055263.0/138348.0/34774.0/93411.0/31076///3592.0/
83/93/2016.0/0.0/174166.0/72256.0/59496.0/40124.0/571498.0/56896.0/1618.0/21219.0/28849///2290.0/
84/93/2016.0/0.0/78737.0/27947.0/33698.0/15553.0/369143.0/56172.0/3540.0/21928.0/16712///1540.0/
99/93/2016.0/0.0/735322.0/259447.0/294509.0/172669.0/2636152.0/345619.0/42819.0/163509.0/113637///8697.0/
99/94/2016.0/0.0/62088.0/62088.0/0.0/0.0/174495.0/13179.0/0.0/5730.0/24423///0.0/
2A/94/2016.0/0.0/22411.0/22411.0/0.0/0.0/63767.0/5142.0/0.0/3939.0/18595///0.0/
2B/94/2016.0/0.0/39677.0/39677.0/0.0/0.0/110728.0/8037.0/0.0/1791.0/5827///0.0/
99/99/2016.0/0.0/////////11257////
FR/FR/2016.0/0.0/7263047.0/2995504.0/2587736.0/1605338.0/34124063.0/6222097.0/404718.0/4115845.0/1780660/6477764,8//74469.0/
75/11/2017.0//78596/8885/38414/30349/140111/16445/0/6926/917///947/
77/11/2017.0//183332/58242/72749/49169/736683/76188/1302/53966/23008///3172/
78/11/2017.0//197293/47104/91179/56839/544411/65819/298/17244/13554///2170/
91/11/2017.0//173840/45090/81469/45723/569739/46617/572/16643/9608///1557/
92/11/2017.0//115508/6417/70791/37404/279549/118252/3927/49080/2318///895/
93/11/2017.0//102423/17558/57140/27254/383933/30453/0/54662/6671///471/
94/11/2017.0//119500/20284/64476/33856/438674/78732/0/27163/4208///884/
95/11/2017.0//156700/24623/85079/45007/581121/74778/0/49161/10080///1992/
99/11/2017.0//1127193/228203/561297/325601/3674221/507284/6099/274845/70364///12090/
18/24/2017.0//37167/15881/12725/8318/201089/38694/27/26284/12574///242/
28/24/2017.0//59303/18568/24056/16111/301412/51888/734/40252/17877///568/
36/24/2017.0//27224/11108/9215/6765/154239/29799/0/27192/9726///136/
37/24/2017.0//78503/31163/27804/18868/332016/57343/640/47927/18068///667/
41/24/2017.0//46487/19208/16190/10325/219040/41854/1123/29507/17936///764/
45/24/2017.0//86830/23174/39307/23145/440511/131673/12529/83435/24361///1203/
99/24/2017.0//335513/119102/129297/83532/1648308/351251/15053/254597/100542///3580/
21/27/2017.0//76143/ 22 973 /33453/18557/363351/74488/2260/58371/12487///1160/
25/27/2017.0//71755/ 40 301 /17766/13281/342389/106507/1126/33862/22531///407/
39/27/2017.0//36451/ 17 636 /11685/6836/191970/51601/1464/17790/13706///294/
58/27/2017.0//27734/ 14 249 /7442/6019/118758/30174/1013/28229/8750///24/
70/27/2017.0//24148/ 14 387 /5673/3990/152380/42536/2548/22024/14400///98/
71/27/2017.0//80028/ 35 242 /27574/16592/427896/78076/10955/50609/15021///620/
89/27/2017.0//49888/ 21 079 /15761/12724/249072/45275/430/31552/14787///325/
90/27/2017.0//16173/ 6 840 /6542/2714/59392/14284/556/5393/3556///77/
99/27/2017.0//382320/ 172 707 /125896/80713/1905207/442941/20352/247830/105238///3005/
14/28/2017.0//95335/41828/31159/21454/431600/84248/3965/77403/25771///895/
27/28/2017.0//72142/23520/26928/20580/354950/66127/1762/44992/23364///1113/
50/28/2017.0//60079/32615/15410/11357/310674/75565/18028/64831/20412///697/
61/28/2017.0//28098/14811/6779/6124/169404/50708/2188/36410/18044///384/
76/28/2017.0//139515/49079/53301/35160/693208/104330/18048/93891/27341///1975/
99/28/2017.0//395170/161853/133577/94675/1959836/380978/43991/317527/114932///5064/
2/32/2017.0//52690/19927/18366/12816/306881/68331/1148/49834/17611///1581/
59/32/2017.0//217956/54948/101428/55191/1055707/197333/2493/163223/30894///6389/
60/32/2017.0//88779/32275/33965/21213/442190/76114/11257/53115/23967///1325/
62/32/2017.0//138291/43366/53325/39040/918324/104112/559/104501/26077///2559/
80/32/2017.0//60976/15433/27725/16510/362111/76250/20667/62075/18676///1307/
99/32/2017.0//558691/165949/234809/144770/3085213/522141/36124/432748/117225///13163/
8/44/2017.0//23688/10554/7557/5117/138256/38486/843/27138/8193///460/
10/44/2017.0//35410/11949/13826/8887/201211/36358/50/46851/10640///748/
51/44/2017.0//65042/20726/27430/15353/442908/76189/4180/84640/14976///1534/
52/44/2017.0//25066/6875/12140/5739/166946/33172/650/25510/8688///312/
54/44/2017.0//63522/21555/28519/13035/341039/81883/1123/72930/9962///412/
55/44/2017.0//16517/8773/3845/3688/119183/31628/2322/27663/6735///211/
57/44/2017.0//91257/31891/40658/17812/434000/138577/8337/56594/13064///897/
67/44/2017.0//131795/48497/44429/37617/542990/198692/1000/61371/22115///1253/
68/44/2017.0//98863/41876/34166/21976/413743/113062/7663/37834/13998///844/
88/44/2017.0//42557/18001/14461/9964/231023/71706/1339/34808/13525///131/
99/44/2017.0//593717/220697/227031/139188/3031299/819751/27507/475340/121896///6801/
44/52/2017.0//175148/55742/77089/41030/809175/152332/3255/173189/28495///1287/
49/52/2017.0//83174/24465/35386/22758/452152/62670/3616/54506/40754///565/
53/52/2017.0//29817/12019/10897/6816/204334/34528/5881/47428/17468///84/
72/52/2017.0//76389/32159/25214/18596/378180/72596/1269/46339/30453///420/
85/52/2017.0//101716/49961/28690/22266/556286/93152/1033/96505/40881///798/
99/52/2017.0//466243/174346/177276/111466/2400126/415279/15054/417968/158051///3155/
22/53/2017.0//71483/30379/25115/15248/380879/68166/6321/60637/41681///742/
29/53/2017.0//108768/59032/30724/18245/481169/155712/2300/70408/34555///766/
35/53/2017.0//121942/35417/56437/28917/658137/67531/4782/81660/31815///1171/
56/53/2017.0//94826/48432/28008/17908/462200/62686/4340/52996/43230///479/
99/53/2017.0//397018/173260/140284/80318/1982386/354096/17743/265702/151281///3158/
16/75/2017.0//43808/25157/8834/9249/292824/39207/10731/44337/20289///569/
17/75/2017.0//103294/31117/41717/29528/469459/67876/2078/53172/37151///933/
19/75/2017.0//33984/14959/11353/7467/171871/36942/1500/21714/11108///205/
23/75/2017.0//17279/10959/2842/3410/83296/30601/644/19482/7265///68/
24/75/2017.0//46502/27310/10445/8189/227948/70983/219/37256/24080///557/
33/75/2017.0//207509/75641/81956/46038/871462/66214/4672/82909/34105///3873/
40/75/2017.0//57052/30246/17213/9160/276156/21568/859/38817/30517///434/
47/75/2017.0//38480/23004/8575/6436/255615/82326/444/63549/24464///465/
64/75/2017.0//79223/38593/24876/14857/318056/29565/748/49693/23322///896/
79/75/2017.0//43114/21031/13053/8573/283056/55740/13980/49894/25891///457/
86/75/2017.0//50223/19094/18659/11890/275858/75258/2720/58875/24566///580/
87/75/2017.0//45823/23561/13101/8828/206828/51101/1400/31392/12115///332/
99/75/2017.0//766289/340672/252624/163625/3732430/627381/39995/551092/274873///9369/
9/76/2017.0//16322/10660/3322/2172/78093/13453/1007/9438/7721///168/
11/76/2017.0//48327/19012/18905/9359/268394/20693/178/28275/10010///1052/
12/76/2017.0//28518/15385/7909/4938/165076/41143/95/30487/9578///287/
30/76/2017.0//90039/44249/29956/14310/376940/52649/1103/30843/16927///1524/
31/76/2017.0//159130/57994/67003/31363/668735/43070/24/41812/22798///2770/
32/76/2017.0//18894/11510/3997/3070/105465/27785/178/35690/15233///317/
34/76/2017.0//155270/63747/59034/29897/686337/106206/1571/92399/17841///2591/
46/76/2017.0//24100/12577/6408/4955/104823/27706/7946/11927/15995///160/
48/76/2017.0//9725/4170/3574/1896/50871/22565/1462/7346/5721///85/
65/76/2017.0//26443/15329/6555/4348/125962/19970/376/19117/10632///211/
66/76/2017.0//60532/31795/18399/9103/255643/23193/1063/17074/12849///1234/
81/76/2017.0//39355/21663/10572/6012/178913/41839/6096/33791/13753///1109/
82/76/2017.0//27539/11539/9538/5863/171675/24137/215/21237/10056///599/
99/76/2017.0//704195/319630/245172/127286/3236927/464409/21314/379436/169114///12106/
1/84/2017.0//90897/49727/24968/15559/405342/81117/7913/33067/22171///642/
3/84/2017.0//43278/21214/12495/9502/238932/49093/285/37322/13648///67/
7/84/2017.0//36224/20764/9184/6058/138127/39330/1905/10328/13178///218/
15/84/2017.0//15035/9137/3431/2466/75396/26019/5386/15536/10635///0/
26/84/2017.0//80874/28419/34912/16568/444355/70561/3910/38563/18794///976/
38/84/2017.0//151840/66734/53766/29899/652600/115888/7461/39358/38236///1441/
42/84/2017.0//79098/36719/26636/14696/390336/64910/14839/27521/17624///1047/
43/84/2017.0//25523/11897/8954/4547/136203/46794/641/19181/8849///124/
63/84/2017.0//85732/24771/38239/20768/382205/77958/2594/50681/17754///1954/
69/84/2017.0//193158/62707/89767/38821/916460/151854/8999/121213/31581///1864/
73/84/2017.0//66306/30660/22310/12701/353799/77067/9629/28774/18499///636/
74/84/2017.0//130432/54657/50401/24461/482620/137268/904/33434/25752///913/
99/84/2017.0//998395/417406/375063/196046/4616375/937859/64466/454979/236721///9882/
4/93/2017.0//24890/9066/9538/6147/101771/23630/582/9322/10054///139/
5/93/2017.0//21656/7400/9033/5020/93038/27879/221/9248/8689///204/
6/93/2017.0//197349/42143/92301/61754/448364/40384/1928/8671/17468///1151/
13/93/2017.0//260540/77933/122452/55831/1077915/141826/29937/98277/30526///4324/
83/93/2017.0//181904/63624/70117/45767/577551/60772/1739/23198/28506///2396/
84/93/2017.0//82419/26336/36771/17385/370177/56601/1701/23138/16431///1928/
99/93/2017.0//768759/226502/340212/191904/2668817/351092/36108/171855/111674///10142/
99/94/2017.0//65652/65652/0/0/177769/13065/0/8571/23770///0/
2A/94/2017.0//24315/24315/0/0/61532/6859/0/6651/17654///0/
2B/94/2017.0//41337/41337/0/0/116237/6207/0/1920/6116///0/
99/99/2017.0//////////12905////
FR/FR/2017.0// 7 559 156 / 2 785 979 / 2 942 538 / 1 739 124 / 34 118 913 / 6 187 527 / 343 806 / 4 252 488 / 1 768 588 / 6 576 931 // 91 515 /
////////////////
////////////////
////////////////
////////////////
////////////////
////////////////
////////////////
75/11/2018.0//78154/8760/39176/29090/160818/14673/0/5264/1206///1128/
77/11/2018.0//193858/53806/85404/49918/714601/70027/2081/54113/22276///4731/
78/11/2018.0//204706/40071/104589/56855/522502/58325/179/19381/13056///3191/
91/11/2018.0//180728/43930/89126/45313/554448/41154/59/16408/9510///2360/
92/11/2018.0//114463/5839/71463/36101/257276/103261/2631/59815/2449///1061/
93/11/2018.0//104074/17897/59036/26400/378553/26837/24/37494/6300///742/
94/11/2018.0//123877/20151/68843/33537/382853/71292/0/27937/4555///1346/
95/11/2018.0//143710/21649/80178/39132/500009/63381/0/49537/9983///2750/
99/11/2018.0//1143571/212103/597815/316344/3471063/448949/4974/269949/69335///17308/
18/24/2018.0//37913/14669/14546/8287/198079/35348/0/28606/11178///410/
28/24/2018.0//61244/16396/27158/16774/290419/47932/920/41211/17024///915/
36/24/2018.0//27485/10252/10236/6690/149562/27359/0/27007/8829///307/
37/24/2018.0//81645/28891/31860/19883/322370/50725/644/45659/17372///1010/
41/24/2018.0//47540/17469/18517/10440/206362/37044/854/29637/16969///1114/
45/24/2018.0//93820/20722/46216/24744/450694/120223/565/78714/22562///2139/
99/24/2018.0//349647/108400/148533/86818/1617486/318630/2983/250833/93934///5895/
21/27/2018.0//80379/22054/37289/19181/349240/62925/2786/56516/11872///1855/
25/27/2018.0//75753/38069/22199/14702/341844/92742/745/34187/21508///783/
39/27/2018.0//39923/18459/13696/7120/189335/45464/1339/17726/12533///648/
58/27/2018.0//27811/13352/8064/6066/112660/26073/1001/28092/8382///329/
70/27/2018.0//24669/10871/9002/4606/149469/38001/2567/21944/13314///190/
71/27/2018.0//82764/34115/31136/16614/414878/65697/6941/49412/14012///899/
89/27/2018.0//50096/19072/18353/12151/231726/40314/783/29992/13356///520/
90/27/2018.0//15176/5380/6926/2749/55569/12342/1103/4336/3417///121/
99/27/2018.0//396572/161371/146666/83191/1844722/383560/17265/242204/98394///5345/
14/28/2018.0//101120/41472/36590/21820/424897/77922/3524/80395/24881///1238/
27/28/2018.0//76182/23404/30081/20857/352719/61227/2046/47011/23027///1840/
50/28/2018.0//62248/30121/19043/12066/301223/75127/14537/65454/20791///1018/
61/28/2018.0//28397/15318/6601/5786/164783/48455/1817/36744/17509///691/
76/28/2018.0//145716/47618/59393/35751/681450/96945/9412/102762/27249///2953/
99/28/2018.0//413662/157934/151708/96280/1925072/359676/31336/332365/113457///7741/
2/32/2018.0//54558/17911/21616/12709/297793/64179/2793/55641/16036///2323/
59/32/2018.0//221809/47164/111881/53136/981287/173326/3615/172933/30556///9628/
60/32/2018.0//93319/32398/37740/21177/438993/69168/227/52377/23518///2005/
62/32/2018.0//147145/39974/63546/39525/890062/98431/0/111088/25679///4099/
80/32/2018.0//64777/12651/33462/16444/352930/66231/3203/61179/18251///2221/
99/32/2018.0//581608/150097/268245/142990/2961066/471336/9838/453218/114040///20276/
8/44/2018.0//23680/9617/8411/4975/128327/31548/125/24285/7079///677/
10/44/2018.0//37086/11340/15261/9464/196069/31583/101/46444/9114///1021/
51/44/2018.0//68989/19528/31558/15770/429452/75427/7178/82808/14011///2133/
52/44/2018.0//26235/6271/13697/5697/157250/28689/111/23432/7887///571/
54/44/2018.0//64880/17675/33069/13424/323685/75915/1509/71927/9259///712/
55/44/2018.0//16966/6281/6647/3753/140397/24429/2251/27184/6340///286/
57/44/2018.0//88271/24408/45458/17099/374566/118423/7762/56731/12508///1306/
67/44/2018.0//133587/38164/55230/38575/485286/178501/2120/62589/20016///1618/
68/44/2018.0//100018/36337/39934/22473/365151/92398/5715/37857/13162///1274/
88/44/2018.0//44463/16206/17094/10883/225931/61448/2152/35247/12827///280/
99/44/2018.0//604177/185827/266358/142114/2826113/718362/29024/468505/112203///9878/
44/52/2018.0//191705/52099/92601/44983/828851/138337/3055/162575/28425///2023/
49/52/2018.0//83758/22116/37631/23130/438614/58966/2549/56375/39432///881/
53/52/2018.0//30651/11869/11973/6603/200178/34364/5499/47842/17526///206/
72/52/2018.0//82174/32669/29428/19355/377762/58682/1074/42564/28666///722/
85/52/2018.0//99190/43116/32758/21922/524464/88244/984/96394/39764///1393/
99/52/2018.0//487477/161868/204391/115993/2369869/378592/13161/405751/153813///5225/
22/53/2018.0//73140/27311/29201/15575/362847/65016/4751/58625/42358///1054/
29/53/2018.0//113053/56870/36050/19000/464361/153171/1751/68338/34874///1132/
35/53/2018.0//129018/33798/63697/29763/652851/64371/5748/85106/32258///1760/
56/53/2018.0//99754/47187/33050/18718/451490/59246/5169/55844/42727///798/
99/53/2018.0//414965/165166/161998/83056/1931549/341805/17419/267912/152217///4745/
16/75/2018.0//45219/20575/13944/9790/279915/36593/8726/42457/19283///910/
17/75/2018.0//107339/30705/45737/29338/456930/65389/1814/52796/35077///1559/
19/75/2018.0//35381/14440/13162/7486/166994/34052/1003/21240/10694///293/
23/75/2018.0//28570/13442/8814/6206/93560/29397/861/20924/6809///108/
24/75/2018.0//48344/25985/12888/8508/222211/66124/126/37545/22936///962/
33/75/2018.0//219550/70847/95332/47429/835730/57752/5625/88367/32733///5941/
40/75/2018.0//60187/30659/19502/9186/266997/20498/772/45404/30890///840/
47/75/2018.0//39947/21641/10582/6826/252925/78564/185/63505/22423///899/
64/75/2018.0//79455/38237/25712/14176/289840/30078/644/42961/23396///1330/
79/75/2018.0//44474/20091/14820/8839/273618/50915/8821/47042/25165///724/
86/75/2018.0//52374/16525/22570/12322/267540/70001/3090/59473/22982///957/
87/75/2018.0//46821/21421/15622/9203/197086/46739/1131/30069/11859///574/
99/75/2018.0//807659/324569/298686/169308/3603347/586101/32798/551784/264247///15096/
9/76/2018.0//17085/10620/3883/2187/75054/12870/408/9259/7715///395/
11/76/2018.0//50076/16910/21775/9941/251449/19979/0/26955/10559///1450/
12/76/2018.0//28923/13429/9991/5030/162147/38480/282/28620/9565///472/
30/76/2018.0//92708/39080/36914/14285/360631/49428/993/28895/16956///2429/
31/76/2018.0//169916/54863/77197/33124/654784/40512/0/40408/22478///4733/
32/76/2018.0//19705/10975/5052/3228/101324/26945/49/34550/15622///450/
34/76/2018.0//162903/54964/72767/31321/674169/101123/632/93042/17702///3850/
46/76/2018.0//24987/12074/7606/4965/101571/25493/7495/11573/15177///342/
48/76/2018.0//10931/4532/3956/2227/50278/20331/598/7300/5690///216/
65/76/2018.0//28193/14792/8526/4499/124316/23246/222/18467/10608///376/
66/76/2018.0//61289/28777/21680/9034/232754/23437/1020/16724/12808///1798/
81/76/2018.0//40141/19598/12526/6318/171349/38731/5368/30094/13423///1699/
82/76/2018.0//29385/11324/11170/6004/176715/23810/51/22627/9529///887/
99/76/2018.0//736242/291938/293044/132164/3136543/444385/17118/368513/167832///19096/
1/84/2018.0//92499/47850/27678/15762/382880/69690/7493/31217/20420///1208/
3/84/2018.0//44690/20948/13996/9502/233281/41784/53/36764/12370///244/
7/84/2018.0//38285/18495/12730/6633/137008/36103/1822/9926/13108///427/
15/84/2018.0//16241/9370/4307/2530/79472/25250/5781/17512/10946///33/
26/84/2018.0//82712/26443/38240/16420/424461/67360/2682/38062/19105///1608/
38/84/2018.0//161191/61629/66296/31207/649924/99908/3160/40206/36721///2059/
42/84/2018.0//83645/32041/34151/15886/381421/58442/13369/27936/16946///1566/
43/84/2018.0//26650/10663/10861/4873/134727/42842/195/16512/8675///254/
63/84/2018.0//91558/24350/43080/21046/377939/70154/2114/47770/17436///3083/
69/84/2018.0//205551/56072/105678/40581/889226/141295/7482/127885/29993///3219/
73/84/2018.0//70231/31129/25096/12995/343387/72581/6991/29480/19147///1011/
74/84/2018.0//134183/53775/54393/24535/459776/130244/1167/34955/25841///1480/
99/84/2018.0//1047435/392765/436505/201971/4493502/855655/52309/458225/230708///16194/
4/93/2018.0//25454/8370/10627/6239/98107/21462/548/9564/10759///218/
5/93/2018.0//23021/7000/10433/5238/92154/27268/99/10728/8985///350/
6/93/2018.0//198727/35724/100827/60608/431754/39983/1378/8681/17973///1568/
13/93/2018.0//268959/64859/140239/57658/1042824/130356/26603/88033/29897///6203/
83/93/2018.0//189488/56562/82655/46757/557036/59381/2605/24993/29073///3514/
84/93/2018.0//85890/24244/41015/17762/350672/52673/1058/23185/16566///2869/
99/93/2018.0//791539/196760/385796/194262/2572547/331123/32291/165183/113253///14720/
2A/94/2018.0//23386/23386/0/0/51301/2490/0/7164/17127///0/
2B/94/2018.0//51930/51930/0/0/130082/2061/0/3194/6197///0/
99/94/2018.0//75316/75316/0/0/181383/4551/0/10358/23324///0/
FR/FR/2018.0//7849871/2584113/3359747/1764491/32934260/5642725/260516/4244799/1706757/6814350,8//141520/
75/11/2019.0//  79163,42/   8440,292/  40498,720/  28434,722/  115097,49/  12337,000/0/   4008,919/1058///  1789,6888/
77/11/2019.0// 212211,71/  50950,776/ 100427,472/  52173,996/  704018,14/  66115,335/1052/  42774,461/21910///  8659,4616/
78/11/2019.0// 217263,19/  37395,160/ 117426,308/  57523,974/  503465,17/  52432,250/52/  20164,332/12787///  4917,7448/
91/11/2019.0// 188338,31/  39707,808/  98459,590/  46314,972/  546639,60/  38602,135/1396/  19499,922/8512///  3855,9440/
92/11/2019.0// 122192,82/   5564,060/  76909,162/  37998,038/  246364,08/  81083,665/914/  51132,895/2413///  1721,5560/
93/11/2019.0// 109340,29/  14755,452/  65264,448/  27805,944/  372780,66/  23429,315/0/  50201,953/6233///  1514,4416/
94/11/2019.0// 133271,45/  19813,204/  75972,026/  35138,900/  351745,50/  56643,730/0/  22297,756/3962///  2347,3224/
95/11/2019.0// 151950,09/  20261,348/  88242,484/  38728,492/  486647,02/  60027,955/339/  53308,738/9391///  4717,7696/
99/11/2019.0//1213731,28/ 196888,100/ 663200,210/ 324119,038/ 3326757,65/ 390671,385/3753/ 263388,976/66266/// 29523,9288/
18/24/2019.0//  39318,18/  12722,746/  17518,242/   8130,010/  193350,51/  34902,725/0/  29715,312/10957///   947,1856/
28/24/2019.0//  66535,68/  14616,850/  32746,110/  17493,452/  292344,69/  44428,410/330/  41311,959/17638///  1679,2640/
36/24/2019.0//  29167,47/   9585,960/  12122,828/   6774,404/  148258,42/  26380,900/0/  26355,857/8750///   684,2768/
37/24/2019.0//  87691,69/  26415,780/  38633,994/  20643,410/  319089,91/  44606,705/188/  46523,444/16786///  1998,5104/
41/24/2019.0//  49162,31/  14359,256/  22643,704/  10467,744/  202530,84/  34065,330/710/  29907,278/17129///  1691,6024/
45/24/2019.0// 101188,56/  17736,912/  53863,194/  25321,616/  455291,77/ 126848,865/1333/  90693,191/23086///  4266,8360/
99/24/2019.0// 373063,89/  95437,504/ 177528,072/  88830,636/ 1610866,14/ 311232,935/2561/ 264507,041/94346/// 11267,6752/
21/27/2019.0//  87130,97/  20792,964/  43120,540/  19889,276/  349181,30/  60348,210/3567/  52998,786/12378///  3328,1864/
25/27/2019.0//  82585,00/  36044,882/  29317,690/  15471,846/  338815,53/  98974,005/746/  35807,973/21639///  1750,5784/
39/27/2019.0//  41439,48/  14637,718/  18473,730/   7037,548/  182108,91/  44999,630/1203/  18382,692/12611///  1290,4880/
58/27/2019.0//  29684,40/  12198,012/  10253,884/   6174,116/  118880,54/  25927,980/983/  27719,411/8289///  1058,3864/
70/27/2019.0//  26362,67/   9622,294/  11467,336/   4902,500/  146984,55/  38537,070/1912/  21572,893/13552///   370,5400/
71/27/2019.0//  87687,51/  31054,174/  37814,592/  17146,466/  408191,92/  64500,540/1219/  47558,427/14368///  1672,2800/
89/27/2019.0//  50871,79/  14453,384/  23500,032/  11842,220/  217299,73/  37136,060/977/  28140,919/13433///  1076,1568/
90/27/2019.0//  21456,62/   7658,334/   9352,934/   3929,696/   54345,81/  12481,495/1017/   4032,883/3309///   515,6520/
99/27/2019.0// 427218,44/ 146461,762/ 183300,738/  86393,668/ 1815808,28/ 382904,990/11624/ 236213,985/99579/// 11062,2680/
14/28/2019.0// 108967,26/  38466,828/  45384,200/  22874,214/  422817,45/  70421,455/3186/  79374,432/24374///  2242,0192/
27/28/2019.0//  81528,91/  20745,530/  36397,196/  20932,676/  343618,36/  57556,330/1627/  45364,882/21916///  3453,5104/
50/28/2019.0//  67282,49/  28048,220/  24551,128/  12743,836/  297241,55/  70571,020/14376/  64202,565/19622///  1939,3016/
61/28/2019.0//  30319,95/  13348,268/   9588,698/   6100,486/  165690,64/  44692,895/1396/  38502,101/16906///  1282,4952/
76/28/2019.0// 156328,82/  45528,056/  69429,834/  35788,694/  667711,01/  83959,200/4444/  95371,279/25462///  5582,2336/
99/28/2019.0// 444427,42/ 146136,902/ 185351,056/  98439,906/ 1897079,00/ 327200,900/25029/ 322815,258/108280/// 14499,5600/
2/32/2019.0//  59078,69/  17108,430/  25567,592/  12558,984/  292410,57/  57541,120/2055/  47871,218/15616///  3843,6832/
