OPERATEUR;ANNEE;FILIERE;TYPE;CODE;CONSOA;PDLA;INDQUALA;CONSOI;PDLI;INDQUALI;CONSOT;PDLT;INDQUALT;CONSOR;PDLR;INDQUALR;CONSONA;PDLNA;INDQUALNA
GrDF;2013;G;IRIS;100339999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2013;G;IRIS;100340000;0,00;0;0,000000;0,00;0;0,000000;6406,00;5;1,000000;15205,00;533;0,050000;0,00;0;0,000000
GrDF;2013;G;IRIS;100350000;0,00;0;0,000000;11092,00;1;1,000000;0,00;0;0,000000;4407,00;198;0,180000;0,00;0;0,000000
GrDF;2013;G;IRIS;010040101;0,00;0;0,000000;106,00;0;1,000000;19733,00;11;1,000000;11997,00;426;0,110000;0,00;0;0,000000
GrDF;2013;G;IRIS;010040102;0,00;0;0,000000;0,00;0;0,000000;1108,00;3;1,000000;17217,00;691;0,250000;0,00;0;0,000000
GrDF;2013;G;IRIS;010040201;0,00;0;0,000000;0,00;0;0,000000;2360,00;3;1,000000;16389,00;807;0,090000;403,00;1;1,000000
GrDF;2013;G;IRIS;010040202;0,00;0;0,000000;0,00;0;0,000000;6341,00;6;0,970000;13281,00;745;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010049999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1995,00;118;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100510000;0,00;0;0,000000;0,00;0;0,000000;1171,00;1;1,000000;3616,00;149;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100600000;0,00;0;0,000000;0,00;0;0,000000;1162,00;1;1,000000;10352,00;499;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100630000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1771,00;91;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100640000;0,00;0;0,000000;1320,00;1;1,000000;11401,00;5;1,000000;15471,00;757;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100670000;0,00;0;0,000000;38671,00;1;1,000000;1725,00;2;1,000000;7715,00;295;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010070000;0,00;1;0,000000;0,00;0;0,000000;1860,00;1;1,000000;4567,00;126;0,060000;0,00;0;0,000000
GrDF;2013;G;IRIS;100700000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2493,00;93;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010080000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;895,00;38;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100810101;0,00;0;0,000000;6901,00;5;1,000000;1281,00;2;1,000000;8933,00;533;0,020000;97657,00;1;1,000000
GrDF;2013;G;IRIS;100810102;0,00;0;0,000000;20411,00;3;1,000000;2222,00;4;1,000000;11850,00;433;0,270000;0,00;0;0,000000
GrDF;2013;G;IRIS;100810103;0,00;0;0,000000;0,00;0;0,000000;2594,00;4;1,000000;11102,00;590;0,040000;0,00;0;0,000000
GrDF;2013;G;IRIS;100810201;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;363,00;495;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100810202;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;334,00;184;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100810203;0,00;0;0,000000;0,00;0;0,000000;769,00;1;1,000000;2306,00;715;0,310000;0,00;0;0,000000
GrDF;2013;G;IRIS;100810205;0,00;0;0,000000;0,00;0;0,000000;1162,00;3;1,000000;13880,00;1013;0,060000;0,00;0;0,000000
GrDF;2013;G;IRIS;100819999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;804,00;56;0,000000;0,00;0;0,000000
GRT Gaz;2013;G;IRIS;100810101;0,00;0;0,000000;167131,00;3;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;100890000;0,00;0;0,000000;0,00;0;0,000000;1706,00;2;1,000000;7316,00;149;0,640000;0,00;0;0,000000
GrDF;2013;G;IRIS;100950000;0,00;0;0,000000;3864,00;1;1,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2013;G;IRIS;101000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1764,00;69;0,000000;0,00;0;0,000000
GRT Gaz;2013;G;IRIS;101060000;0,00;0;0,000000;15230,81;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101100000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;447,00;26;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101140000;0,00;0;0,000000;3487,00;2;1,000000;0,00;0;0,000000;3352,00;146;0,080000;0,00;0;0,000000
GrDF;2013;G;IRIS;101150000;209,00;1;1,000000;829,00;2;1,000000;642,00;1;1,000000;7959,00;305;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101230000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3572,00;215;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101240000;0,00;0;0,000000;0,00;0;0,000000;118,00;1;1,000000;1685,00;70;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010140000;0,00;0;0,000000;7385,00;3;1,000000;4043,00;8;0,980000;21177,00;587;0,200000;0,00;0;0,000000
GrDF;2013;G;IRIS;101420000;0,00;0;0,000000;997,00;2;1,000000;453,00;2;0,900000;7590,00;289;0,000000;-99,00;-99;-99,0000
GrDF;2013;G;IRIS;101500000;0,00;0;0,000000;3233,00;1;1,000000;0,00;0;0,000000;990,00;42;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101510000;0,00;0;0,000000;2242,00;3;1,000000;541,00;1;1,000000;3735,00;173;0,060000;0,00;0;0,000000
GrDF;2013;G;IRIS;101730000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1182,00;55;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101780000;0,00;0;0,000000;0,00;0;0,000000;2225,00;1;1,000000;1090,00;61;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101810000;0,00;0;0,000000;2760,00;1;1,000000;0,00;0;0,000000;880,00;34;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;101910000;0,00;0;0,000000;0,00;0;0,000000;1819,00;2;1,000000;4240,00;172;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102080000;0,00;0;0,000000;0,00;0;0,000000;1170,00;1;1,000000;1169,00;61;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102090000;0,00;0;0,000000;0,00;0;0,000000;663,00;2;1,000000;3105,00;125;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010210000;0,00;0;0,000000;0,00;0;0,000000;1120,00;2;1,000000;5196,00;244;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102160000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3788,00;144;0,170000;0,00;0;0,000000
GrDF;2013;G;IRIS;102200000;0,00;0;0,000000;867,00;0;1,000000;543,00;2;1,000000;7333,00;321;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102240000;0,00;0;0,000000;2014,00;2;1,000000;2011,00;2;1,000000;6705,00;287;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102310000;0,00;0;0,000000;16124,00;1;1,000000;0,00;0;0,000000;728,00;34;0,000000;0,00;0;0,000000
GRT Gaz;2013;G;IRIS;102310000;0,00;0;0,000000;180137,40;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102320000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1593,00;80;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102330000;0,00;0;0,000000;3445,00;2;1,000000;1312,00;2;1,000000;7211,00;336;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102340000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;698,00;31;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102370000;0,00;0;0,000000;0,00;0;0,000000;621,00;1;1,000000;3430,00;140;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010240000;0,00;0;0,000000;0,00;0;0,000000;269,00;1;1,000000;8960,00;484;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010250000;0,00;0;0,000000;0,00;0;0,000000;831,00;1;1,000000;3310,00;149;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010260000;0,00;0;0,000000;0,00;0;0,000000;567,00;1;1,000000;2381,00;104;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102650000;0,00;0;0,000000;0,00;0;0,000000;349,00;1;1,000000;12533,00;1110;0,060000;0,00;0;0,000000
GrDF;2013;G;IRIS;102680101;0,00;0;0,000000;0,00;0;0,000000;5712,00;8;1,000000;11195,00;719;0,120000;0,00;0;0,000000
GrDF;2013;G;IRIS;102680102;0,00;0;0,000000;84803,00;5;1,000000;8866,00;7;1,000000;15498,00;658;0,000000;298,00;1;1,000000
GrDF;2013;G;IRIS;102689999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GRT Gaz;2013;G;IRIS;102680102;0,00;0;0,000000;314636,30;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010270000;0,00;0;0,000000;3786,00;3;1,000000;6163,00;4;1,000000;3546,00;178;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102760000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1513,00;49;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102800000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3009,00;150;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102820000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;4026,00;202;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102950000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2147,00;82;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102960000;0,00;0;0,000000;32352,00;2;1,000000;0,00;0;0,000000;1455,00;55;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;102970000;0,00;0;0,000000;9528,00;4;1,000000;6532,00;9;1,000000;29440,00;948;0,310000;0,00;0;0,000000
GrDF;2013;G;IRIS;102980000;0,00;0;0,000000;0,00;0;0,000000;1064,00;1;1,000000;2019,00;108;0,140000;0,00;0;0,000000
GrDF;2013;G;IRIS;010300000;0,00;0;0,000000;0,00;0;0,000000;691,00;2;1,000000;3154,00;162;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103060000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1747,00;79;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010310000;0,00;0;0,000000;7684,00;8;1,000000;5746,00;5;1,000000;17679,00;450;0,200000;0,00;0;0,000000
GrDF;2013;G;IRIS;010320000;0,00;0;0,000000;1372,00;1;1,000000;11991,00;4;1,000000;12321,00;606;0,080000;0,00;0;0,000000
GrDF;2013;G;IRIS;103210000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;17934,00;824;0,070000;0,00;0;0,000000
GrDF;2013;G;IRIS;103230101;0,00;0;0,000000;5407,00;4;1,000000;1230,00;2;1,000000;17261,00;920;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103230102;0,00;0;0,000000;0,00;0;0,000000;2323,00;2;1,000000;22630,00;1028;0,050000;0,00;0;0,000000
GrDF;2013;G;IRIS;103230103;0,00;0;0,000000;184,00;1;1,000000;22480,00;8;1,000000;10681,00;410;0,000000;437,00;1;1,000000
GrDF;2013;G;IRIS;103230104;0,00;0;0,000000;0,00;0;0,000000;1810,00;1;1,000000;14045,00;982;0,450000;764,00;1;1,000000
GrDF;2013;G;IRIS;103230201;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;16505,00;983;0,050000;0,00;0;0,000000
GrDF;2013;G;IRIS;103230202;0,00;0;0,000000;1664,00;2;1,000000;3134,00;3;1,000000;16199,00;810;0,030000;0,00;0;0,000000
GrDF;2013;G;IRIS;103239999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2013;G;IRIS;103250000;0,00;0;0,000000;3889,00;4;1,000000;3460,00;4;1,000000;13508,00;604;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103270000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;599,00;34;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010330101;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1203,00;25;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010330102;0,00;0;0,000000;0,00;0;0,000000;281,00;1;1,000000;6903,00;48;0,640000;0,00;0;0,000000
GrDF;2013;G;IRIS;010330201;0,00;0;0,000000;0,00;0;0,000000;2910,00;4;1,000000;9169,00;224;0,210000;308,00;1;1,000000
GrDF;2013;G;IRIS;010330202;0,00;0;0,000000;0,00;0;0,000000;13007,00;6;1,000000;5651,00;89;0,470000;1285,00;1;1,000000
GrDF;2013;G;IRIS;010330301;0,00;0;0,000000;0,00;0;0,000000;491,00;1;1,000000;2471,00;74;0,200000;0,00;0;0,000000
GrDF;2013;G;IRIS;103330101;0,00;0;0,000000;1242,00;1;1,000000;0,00;0;0,000000;5085,00;221;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103330102;0,00;0;0,000000;0,00;0;0,000000;1253,00;2;1,000000;11709,00;607;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103330103;0,00;0;0,000000;0,00;0;0,000000;26774,00;5;1,000000;12677,00;698;0,020000;0,00;0;0,000000
GrDF;2013;G;IRIS;103330201;0,00;0;0,000000;0,00;0;0,000000;8150,00;5;1,000000;16064,00;647;0,480000;0,00;0;0,000000
GrDF;2013;G;IRIS;103330202;0,00;0;0,000000;599,00;1;1,000000;1994,00;2;1,000000;18794,00;1045;0,190000;0,00;0;0,000000
GrDF;2013;G;IRIS;103339999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2013;G;IRIS;103340000;0,00;0;0,000000;0,00;0;0,000000;855,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010339999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;203,00;11;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103400000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;8567,00;448;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010340101;0,00;0;0,000000;1670,00;2;1,000000;4801,00;7;1,000000;12011,00;581;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010340102;0,00;0;0,000000;3250,00;3;1,000000;11445,00;8;1,000000;15703,00;619;0,210000;587,00;1;1,000000
GrDF;2013;G;IRIS;010340103;0,00;0;0,000000;13622,00;5;1,000000;5100,00;3;1,000000;3941,00;260;0,080000;0,00;0;0,000000
GrDF;2013;G;IRIS;103410000;0,00;0;0,000000;4112,00;2;1,000000;0,00;0;0,000000;717,00;24;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103430101;0,00;0;0,000000;289,00;1;1,000000;1504,00;4;1,000000;23814,00;1152;0,210000;0,00;0;0,000000
GrDF;2013;G;IRIS;103430102;0,00;0;0,000000;0,00;0;0,000000;5000,00;3;1,000000;20018,00;963;0,000000;439,00;1;1,000000
GrDF;2013;G;IRIS;103440000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5075,00;172;0,300000;0,00;0;0,000000
GrDF;2013;G;IRIS;103490000;0,00;0;0,000000;0,00;0;0,000000;1675,00;2;1,000000;6785,00;302;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;010349999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1157,00;25;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103520000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;4457,00;207;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103530000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2020,00;105;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103570000;0,00;0;0,000000;0,00;0;0,000000;7205,00;6;1,000000;16231,00;625;0,080000;0,00;0;0,000000
GrDF;2013;G;IRIS;103580000;0,00;0;0,000000;7225,00;1;1,000000;474,00;1;1,000000;4237,00;193;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103600000;0,00;0;0,000000;0,00;0;0,000000;3409,00;2;1,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2013;G;IRIS;103620101;0,00;0;0,000000;0,00;0;0,000000;1131,00;2;1,000000;18690,00;866;0,080000;0,00;0;0,000000
GrDF;2013;G;IRIS;103620102;0,00;0;0,000000;3543,00;1;1,000000;2906,00;7;1,000000;14835,00;827;0,130000;0,00;0;0,000000
GrDF;2013;G;IRIS;103620103;0,00;0;0,000000;2582,00;2;1,000000;14474,00;6;1,000000;13222,00;591;0,110000;0,00;0;0,000000
GrDF;2013;G;IRIS;103620104;0,00;0;0,000000;0,00;0;0,000000;1362,00;2;1,000000;12078,00;693;0,100000;0,00;0;0,000000
GrDF;2013;G;IRIS;103620105;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;17844,00;929;0,020000;0,00;0;0,000000
GrDF;2013;G;IRIS;103629999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2013;G;IRIS;103630000;0,00;0;0,000000;611,00;1;1,000000;885,00;2;1,000000;809,00;9;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103730000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1384,00;62;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103750000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1875,00;41;0,600000;0,00;0;0,000000
GrDF;2013;G;IRIS;103790000;0,00;0;0,000000;141,00;1;1,000000;0,00;0;0,000000;1651,00;54;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103810000;0,00;0;0,000000;75451,00;2;1,000000;729,00;1;1,000000;3724,00;131;0,000000;0,00;0;0,000000
GrDF;2013;G;IRIS;103820000;0,00;0;0,000000;0,00;0;0,000000;628,00;1;1,000000;4931,00;199;0,000000;0,00;0;0,000000
GRT Gaz;2013;G;IRIS;103830000;0,00;0;0,000000;5664,49;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
