OPERATEUR;ANNEE;FILIERE;TYPE;CODE;CONSOA;PDLA;INDQUALA;CONSOI;PDLI;INDQUALI;CONSOT;PDLT;INDQUALT;CONSOR;PDLR;INDQUALR;THERMOR;PARTR;CONSONA;PDLNA;INDQUALNA
GrDF;2017;G;IRIS;132010503;0,00;0;0,000000;0,00;0;0,000000;831,00;2;1,000000;4736,00;500;0,350000;1998,00;0,74;0,00;0;0,000000
GrDF;2017;G;IRIS;132010504;0,00;0;0,000000;1745,00;1;1,000000;2179,00;4;1,000000;6169,00;660;0,540000;1838,00;0,68;0,00;0;0,000000
GrDF;2017;G;IRIS;132010505;0,00;0;0,000000;0,00;0;0,000000;917,00;1;1,000000;675,00;24;0,520000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132010601;0,00;0;0,000000;0,00;0;0,000000;2388,00;3;1,000000;4356,00;555;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132010602;0,00;0;0,000000;0,00;0;0,000000;558,00;2;1,000000;5926,00;686;0,000000;1612,00;0,50;0,00;0;0,000000
GrDF;2017;G;IRIS;132019999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132020101;0,00;0;0,000000;11836,00;3;1,000000;8587,00;11;1,000000;3318,00;260;0,550000;0,00;0,00;1189,00;2;1,000000
GrDF;2017;G;IRIS;132020201;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;1543,00;266;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132020202;0,00;0;0,000000;0,00;0;0,000000;895,00;1;1,000000;2747,00;432;0,000000;1244,00;0,75;0,00;0;0,000000
GrDF;2017;G;IRIS;132020203;0,00;0;0,000000;261,00;1;1,000000;1188,00;3;1,000000;2858,00;287;0,240000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132020204;0,00;0;0,000000;0,00;0;0,000000;713,00;1;1,000000;793,00;200;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132020205;0,00;0;0,000000;0,00;0;0,000000;814,00;3;1,000000;2534,00;211;0,410000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132020301;0,00;0;0,000000;0,00;0;0,000000;1858,00;3;1,000000;7388,00;555;0,400000;2118,00;0,58;0,00;0;0,000000
GrDF;2017;G;IRIS;132020302;0,00;0;0,000000;0,00;0;0,000000;311,00;1;1,000000;5171,00;718;0,180000;2410,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132020303;0,00;0;0,000000;0,00;0;0,000000;2770,00;3;1,000000;2258,00;457;0,000000;1095,00;0,78;0,00;0;0,000000
GrDF;2017;G;IRIS;132020401;0,00;0;0,000000;0,00;0;0,000000;3923,00;6;1,000000;6546,00;425;0,440000;1322,00;0,46;0,00;0;0,000000
GrDF;2017;G;IRIS;132020402;0,00;0;0,000000;0,00;0;0,000000;422,00;1;1,000000;2549,00;454;0,440000;1105,00;0,69;0,00;0;0,000000
GrDF;2017;G;IRIS;132020403;0,00;0;0,000000;0,00;0;0,000000;1679,00;2;1,000000;2987,00;467;0,430000;998,00;0,66;0,00;0;0,000000
GrDF;2017;G;IRIS;132020404;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2312,00;263;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132029999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;168,00;15;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132030101;0,00;0;0,000000;0,00;0;0,000000;853,00;4;1,000000;3755,00;614;0,000000;1906,00;0,92;0,00;0;0,000000
GrDF;2017;G;IRIS;132030102;0,00;0;0,000000;0,00;0;0,000000;1738,00;1;1,000000;13445,00;715;0,740000;2679,00;0,31;491,00;1;1,000000
GrDF;2017;G;IRIS;132030103;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2949,00;625;0,000000;1358,00;0,81;0,00;0;0,000000
GrDF;2017;G;IRIS;132030104;0,00;0;0,000000;0,00;0;0,000000;1359,00;3;1,000000;4833,00;725;0,140000;2006,00;0,88;2401,00;1;1,000000
GrDF;2017;G;IRIS;132030105;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;4538,00;701;0,160000;1849,00;0,67;1001,00;1;1,000000
GrDF;2017;G;IRIS;132030201;0,00;0;0,000000;0,00;0;0,000000;2113,00;3;1,000000;1335,00;9;0,680000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132030202;0,00;0;0,000000;0,00;0;0,000000;6396,00;8;1,000000;4078,00;531;0,260000;1877,00;0,88;0,00;0;0,000000
GrDF;2017;G;IRIS;132030203;0,00;0;0,000000;0,00;0;0,000000;663,00;2;1,000000;4045,00;582;0,200000;2054,00;0,85;979,00;2;1,000000
GrDF;2017;G;IRIS;132030204;0,00;0;0,000000;0,00;0;0,000000;8552,00;6;1,000000;2952,00;621;0,280000;149,00;0,09;718,00;1;1,000000
GrDF;2017;G;IRIS;132030205;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3905,00;568;0,270000;1334,00;0,66;0,00;0;0,000000
GrDF;2017;G;IRIS;132030301;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;6278,00;686;0,400000;2559,00;0,71;0,00;0;0,000000
GrDF;2017;G;IRIS;132030302;0,00;0;0,000000;0,00;0;0,000000;3240,00;3;1,000000;4802,00;960;0,000000;1607,00;0,63;0,00;0;0,000000
GrDF;2017;G;IRIS;132030303;0,00;0;0,000000;0,00;0;0,000000;1940,00;3;1,000000;1770,00;236;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132030304;0,00;0;0,000000;0,00;0;0,000000;1781,00;3;1,000000;4393,00;262;0,600000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132030306;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3266,00;539;0,000000;932,00;0,59;0,00;0;0,000000
GrDF;2017;G;IRIS;132030401;0,00;0;0,000000;0,00;0;0,000000;459,00;1;1,000000;3287,00;563;0,480000;944,00;0,49;2731,00;2;1,000000
GrDF;2017;G;IRIS;132030402;0,00;0;0,000000;0,00;0;0,000000;11097,00;4;1,000000;6459,00;600;0,760000;2056,00;0,53;0,00;0;0,000000
GrDF;2017;G;IRIS;132030403;0,00;0;0,000000;0,00;0;0,000000;1242,00;2;0,880000;2070,00;393;0,000000;696,00;0,64;0,00;0;0,000000
GrDF;2017;G;IRIS;132039999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2563,00;438;0,000000;1164,00;0,77;0,00;0;0,000000
GrDF;2017;G;IRIS;132040101;0,00;0;0,000000;0,00;0;0,000000;322,00;1;1,000000;7008,00;892;0,310000;3405,00;0,79;0,00;0;0,000000
GrDF;2017;G;IRIS;132040102;0,00;0;0,000000;0,00;0;0,000000;387,00;1;1,000000;4987,00;722;0,190000;1581,00;0,63;585,00;1;1,000000
GrDF;2017;G;IRIS;132040103;0,00;0;0,000000;0,00;0;0,000000;1876,00;2;1,000000;8732,00;838;0,550000;2800,00;0,54;0,00;0;0,000000
GrDF;2017;G;IRIS;132040104;0,00;0;0,000000;0,00;0;0,000000;587,00;1;1,000000;4013,00;753;0,080000;1474,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132040105;0,00;0;0,000000;0,00;0;0,000000;370,00;1;1,000000;5080,00;712;0,120000;2079,00;0,80;336,00;1;1,000000
GrDF;2017;G;IRIS;132040106;0,00;0;0,000000;0,00;0;0,000000;326,00;2;1,000000;3319,00;560;0,000000;1594,00;0,82;0,00;0;0,000000
GrDF;2017;G;IRIS;132040201;0,00;0;0,000000;0,00;0;0,000000;632,00;1;1,000000;3857,00;540;0,080000;1200,00;0,82;0,00;0;0,000000
GrDF;2017;G;IRIS;132040202;0,00;0;0,000000;0,00;0;0,000000;1247,00;1;1,000000;5380,00;842;0,240000;2232,00;0,79;2394,00;1;1,000000
GrDF;2017;G;IRIS;132040203;0,00;0;0,000000;0,00;0;0,000000;763,00;2;1,000000;5401,00;718;0,230000;1879,00;0,63;0,00;0;0,000000
GrDF;2017;G;IRIS;132040204;0,00;0;0,000000;2021,00;1;1,000000;4495,00;3;1,000000;1851,00;601;0,020000;685,00;0,71;0,00;0;0,000000
GrDF;2017;G;IRIS;132040205;0,00;0;0,000000;0,00;0;0,000000;4180,00;1;1,000000;228,00;38;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132040301;0,00;0;0,000000;0,00;0;0,000000;3227,00;3;1,000000;5424,00;553;0,500000;1972,00;0,69;0,00;0;0,000000
GrDF;2017;G;IRIS;132040302;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5004,00;571;0,440000;1917,00;0,72;0,00;0;0,000000
GrDF;2017;G;IRIS;132040303;0,00;0;0,000000;4900,00;1;1,000000;1689,00;2;1,000000;4196,00;730;0,000000;1576,00;0,64;0,00;0;0,000000
GrDF;2017;G;IRIS;132040304;0,00;0;0,000000;0,00;0;0,000000;789,00;3;1,000000;4338,00;512;0,370000;1336,00;0,78;0,00;0;0,000000
GrDF;2017;G;IRIS;132040401;0,00;0;0,000000;0,00;0;0,000000;895,00;2;1,000000;8076,00;1163;0,060000;3485,00;0,83;0,00;0;0,000000
GrDF;2017;G;IRIS;132040402;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;6966,00;1154;0,000000;2927,00;0,76;482,00;1;1,000000
GrDF;2017;G;IRIS;132040403;0,00;0;0,000000;0,00;0;0,000000;2808,00;5;1,000000;9358,00;1151;0,170000;4781,00;0,88;0,00;0;0,000000
GrDF;2017;G;IRIS;132040404;0,00;0;0,000000;0,00;0;0,000000;1607,00;3;1,000000;8788,00;1045;0,220000;2946,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132049999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2072,00;221;0,230000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132050101;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;4685,00;605;0,340000;1994,00;0,74;0,00;0;0,000000
GrDF;2017;G;IRIS;132050102;0,00;0;0,000000;0,00;0;0,000000;1063,00;2;1,000000;2755,00;448;0,180000;982,00;0,68;0,00;0;0,000000
GrDF;2017;G;IRIS;132050103;0,00;0;0,000000;0,00;0;0,000000;5776,00;2;1,000000;0,00;0;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132050104;0,00;0;0,000000;0,00;0;0,000000;1807,00;2;1,000000;1840,00;414;0,480000;616,00;0,55;0,00;0;0,000000
GrDF;2017;G;IRIS;132050105;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3195,00;574;0,000000;1417,00;0,84;477,00;1;1,000000
GrDF;2017;G;IRIS;132050201;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;311,00;6;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132050202;0,00;0;0,000000;514,00;1;1,000000;0,00;0;0,000000;4661,00;834;0,050000;2346,00;0,82;381,00;1;1,000000
GrDF;2017;G;IRIS;132050203;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5309,00;845;0,030000;2199,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132050204;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3697,00;792;0,000000;1619,00;0,75;0,00;0;0,000000
GrDF;2017;G;IRIS;132050205;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3475,00;630;0,000000;1804,00;0,84;0,00;0;0,000000
GrDF;2017;G;IRIS;132050206;0,00;0;0,000000;0,00;0;0,000000;3330,00;4;1,000000;3757,00;638;0,140000;1489,00;0,64;0,00;0;0,000000
GrDF;2017;G;IRIS;132050207;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;6431,00;933;0,140000;2892,00;0,74;0,00;0;0,000000
GrDF;2017;G;IRIS;132050301;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;4489,00;689;0,410000;1604,00;0,81;0,00;0;0,000000
GrDF;2017;G;IRIS;132050302;0,00;0;0,000000;0,00;0;0,000000;308,00;1;1,000000;2606,00;610;0,160000;1053,00;0,69;0,00;0;0,000000
GrDF;2017;G;IRIS;132050303;0,00;0;0,000000;0,00;0;0,000000;811,00;2;1,000000;2340,00;518;0,000000;1212,00;0,87;0,00;0;0,000000
GrDF;2017;G;IRIS;132050304;0,00;0;0,000000;0,00;0;0,000000;626,00;1;1,000000;4737,00;717;0,170000;1830,00;0,68;0,00;0;0,000000
GrDF;2017;G;IRIS;132050305;0,00;0;0,000000;0,00;0;0,000000;16180,00;2;1,000000;1593,00;130;0,450000;0,00;0,00;-99,00;-99;-99,0000
GrDF;2017;G;IRIS;132050401;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;7660,00;894;0,290000;2943,00;0,72;0,00;0;0,000000
GrDF;2017;G;IRIS;132050402;0,00;0;0,000000;0,00;0;0,000000;1838,00;2;1,000000;4165,00;347;0,500000;0,00;0,00;632,00;1;1,000000
GrDF;2017;G;IRIS;132050403;0,00;0;0,000000;0,00;0;0,000000;12687,00;4;1,000000;9357,00;1124;0,300000;3309,00;0,61;0,00;0;0,000000
GrDF;2017;G;IRIS;132059999;0,00;0;0,000000;0,00;0;0,000000;36,00;1;1,000000;-99,00;-99;-99,0000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132060101;0,00;0;0,000000;0,00;0;0,000000;674,00;2;1,000000;6105,00;630;0,200000;1958,00;0,62;0,00;0;0,000000
GrDF;2017;G;IRIS;132060102;0,00;0;0,000000;0,00;0;0,000000;502,00;1;1,000000;7176,00;570;0,220000;2869,00;0,74;216,00;1;1,000000
GrDF;2017;G;IRIS;132060103;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;6348,00;576;0,190000;2849,00;0,92;0,00;0;0,000000
GrDF;2017;G;IRIS;132060201;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;204,00;9;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132060202;0,00;0;0,000000;13466,00;1;1,000000;2459,00;3;1,000000;3485,00;647;0,430000;941,00;0,48;319,00;1;1,000000
GrDF;2017;G;IRIS;132060203;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;2728,00;446;0,000000;883,00;0,58;401,00;1;1,000000
GrDF;2017;G;IRIS;132060204;0,00;0;0,000000;0,00;0;0,000000;1026,00;2;1,000000;7171,00;1077;0,180000;2395,00;0,68;0,00;0;0,000000
GrDF;2017;G;IRIS;132060301;0,00;0;0,000000;0,00;0;0,000000;289,00;1;1,000000;5089,00;535;0,270000;2124,00;0,70;0,00;0;0,000000
GrDF;2017;G;IRIS;132060302;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3959,00;713;0,000000;1809,00;0,77;0,00;0;0,000000
GrDF;2017;G;IRIS;132060303;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5797,00;738;0,000000;1752,00;0,53;0,00;0;0,000000
GrDF;2017;G;IRIS;132060401;0,00;0;0,000000;0,00;0;0,000000;1632,00;4;1,000000;5527,00;338;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132060402;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;7436,00;603;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132060403;0,00;0;0,000000;0,00;0;0,000000;744,00;3;1,000000;4144,00;491;0,210000;1464,00;0,61;0,00;0;0,000000
GrDF;2017;G;IRIS;132060501;0,00;0;0,000000;0,00;0;0,000000;2224,00;3;1,000000;3715,00;204;0,200000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132060502;0,00;0;0,000000;451,00;1;1,000000;109,00;1;1,000000;6306,00;676;0,000000;1033,00;0,27;445,00;1;1,000000
GrDF;2017;G;IRIS;132060601;0,00;0;0,000000;0,00;0;0,000000;4318,00;5;1,000000;6510,00;637;0,290000;2884,00;0,79;381,00;1;1,000000
GrDF;2017;G;IRIS;132060602;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;6966,00;823;0,070000;2917,00;0,85;0,00;0;0,000000
GrDF;2017;G;IRIS;132060603;0,00;0;0,000000;0,00;0;0,000000;315,00;1;1,000000;5356,00;633;0,030000;2050,00;0,67;0,00;0;0,000000
GrDF;2017;G;IRIS;132060604;0,00;0;0,000000;0,00;0;0,000000;587,00;1;1,000000;4664,00;465;0,260000;2247,00;0,83;0,00;0;0,000000
GrDF;2017;G;IRIS;132069999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;337,00;38;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132070101;0,00;0;0,000000;0,00;0;0,000000;1751,00;1;1,000000;8201,00;692;0,010000;3267,00;0,70;0,00;0;0,000000
GrDF;2017;G;IRIS;132070102;0,00;0;0,000000;0,00;0;0,000000;321,00;1;1,000000;5422,00;600;0,000000;2783,00;0,85;604,00;1;1,000000
GrDF;2017;G;IRIS;132070201;0,00;0;0,000000;1548,00;1;1,000000;0,00;0;0,000000;4290,00;485;0,000000;1735,00;0,64;0,00;0;0,000000
GrDF;2017;G;IRIS;132070202;0,00;0;0,000000;0,00;0;0,000000;465,00;2;1,000000;7177,00;609;0,060000;3102,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132070203;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5391,00;592;0,190000;2540,00;0,88;0,00;0;0,000000
GrDF;2017;G;IRIS;132070401;0,00;0;0,000000;1402,00;1;1,000000;1724,00;2;1,000000;3112,00;539;0,400000;932,00;0,69;0,00;0;0,000000
GrDF;2017;G;IRIS;132070402;0,00;0;0,000000;0,00;0;0,000000;7244,00;7;1,000000;5277,00;671;0,330000;1853,00;0,67;0,00;0;0,000000
GrDF;2017;G;IRIS;132070403;0,00;0;0,000000;0,00;0;0,000000;852,00;1;1,000000;7673,00;752;0,630000;2858,00;0,63;0,00;0;0,000000
GrDF;2017;G;IRIS;132070501;0,00;0;0,000000;0,00;0;0,000000;286,00;1;1,000000;12612,00;500;0,320000;5372,00;0,74;0,00;0;0,000000
GrDF;2017;G;IRIS;132070502;0,00;0;0,000000;0,00;0;0,000000;793,00;2;1,000000;7859,00;557;0,000000;3448,00;0,66;850,00;1;1,000000
GrDF;2017;G;IRIS;132070601;0,00;0;0,000000;0,00;0;0,000000;351,00;1;1,000000;4201,00;668;0,070000;2450,00;0,91;242,00;1;1,000000
GrDF;2017;G;IRIS;132070602;0,00;0;0,000000;0,00;0;0,000000;232,00;1;1,000000;5332,00;619;0,270000;1971,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132070603;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5658,00;567;0,390000;2167,00;0,70;535,00;1;1,000000
GrDF;2017;G;IRIS;132070604;0,00;0;0,000000;0,00;0;0,000000;1039,00;2;1,000000;6159,00;686;0,100000;3054,00;0,85;0,00;0;0,000000
GrDF;2017;G;IRIS;132070701;0,00;0;0,000000;0,00;0;0,000000;1060,00;1;1,000000;6686,00;799;0,310000;2391,00;0,73;0,00;0;0,000000
GrDF;2017;G;IRIS;132070702;0,00;0;0,000000;0,00;0;0,000000;462,00;1;1,000000;6504,00;626;0,300000;2212,00;0,74;575,00;1;1,000000
GrDF;2017;G;IRIS;132070703;0,00;0;0,000000;0,00;0;0,000000;2232,00;3;1,000000;4198,00;559;0,000000;1385,00;0,74;0,00;0;0,000000
GrDF;2017;G;IRIS;132079999;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;890,00;80;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080101;0,00;0;0,000000;0,00;0;0,000000;1872,00;2;1,000000;6510,00;761;0,000000;2703,00;0,72;0,00;0;0,000000
GrDF;2017;G;IRIS;132080102;0,00;0;0,000000;782,00;1;1,000000;1354,00;2;1,000000;3349,00;323;0,190000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080103;0,00;0;0,000000;0,00;0;0,000000;2297,00;2;1,000000;878,00;13;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080301;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;5039,00;522;0,080000;1595,00;0,61;0,00;0;0,000000
GrDF;2017;G;IRIS;132080302;0,00;0;0,000000;0,00;0;0,000000;1725,00;2;1,000000;9712,00;855;0,050000;4296,00;0,77;0,00;0;0,000000
GrDF;2017;G;IRIS;132080303;0,00;0;0,000000;0,00;0;0,000000;500,00;1;1,000000;1735,00;153;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080401;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;6234,00;543;0,110000;2477,00;0,75;610,00;2;1,000000
GrDF;2017;G;IRIS;132080402;0,00;0;0,000000;0,00;0;0,000000;2070,00;5;1,000000;6460,00;342;0,760000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080403;0,00;0;0,000000;433,00;1;1,000000;1210,00;2;1,000000;6842,00;577;0,080000;1676,00;0,53;0,00;0;0,000000
GrDF;2017;G;IRIS;132080404;0,00;0;0,000000;0,00;0;0,000000;1025,00;2;1,000000;6165,00;447;0,170000;1996,00;0,62;1141,00;1;1,000000
GrDF;2017;G;IRIS;132080405;0,00;0;0,000000;0,00;0;0,000000;27171,00;3;1,000000;2495,00;266;0,660000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080406;0,00;0;0,000000;0,00;0;0,000000;717,00;2;1,000000;8217,00;518;0,280000;3101,00;0,65;632,00;1;1,000000
GrDF;2017;G;IRIS;132080501;0,00;0;0,000000;0,00;0;0,000000;670,00;1;1,000000;9906,00;584;0,260000;3728,00;0,63;0,00;0;0,000000
GrDF;2017;G;IRIS;132080502;0,00;0;0,000000;0,00;0;0,000000;917,00;1;1,000000;300,00;46;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080601;0,00;0;0,000000;0,00;0;0,000000;907,00;2;1,000000;9056,00;609;0,220000;4152,00;0,80;0,00;0;0,000000
GrDF;2017;G;IRIS;132080602;0,00;0;0,000000;0,00;0;0,000000;8874,00;7;1,000000;5681,00;480;0,590000;1415,00;0,44;0,00;0;0,000000
GrDF;2017;G;IRIS;132080603;0,00;0;0,000000;0,00;0;0,000000;3076,00;1;1,000000;192,00;44;0,000000;0,00;0,00;5571,00;6;1,000000
GrDF;2017;G;IRIS;132080604;0,00;0;0,000000;15117,00;1;1,000000;539,00;2;1,000000;2983,00;882;0,330000;1019,00;0,56;1085,00;1;1,000000
GrDF;2017;G;IRIS;132080701;0,00;0;0,000000;1163,00;1;1,000000;1332,00;2;1,000000;4182,00;661;0,190000;1909,00;0,82;0,00;0;0,000000
GrDF;2017;G;IRIS;132080702;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;3330,00;605;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080703;0,00;0;0,000000;0,00;0;0,000000;24971,00;8;1,000000;4088,00;566;0,240000;1311,00;0,67;2241,00;3;1,000000
GrDF;2017;G;IRIS;132080704;0,00;0;0,000000;0,00;0;0,000000;2811,00;2;1,000000;4634,00;453;0,250000;1004,00;0,43;0,00;0;0,000000
GrDF;2017;G;IRIS;132080801;0,00;0;0,000000;0,00;0;0,000000;1918,00;4;1,000000;4724,00;169;0,760000;0,00;0,00;249,00;1;1,000000
GrDF;2017;G;IRIS;132080802;0,00;0;0,000000;22493,00;1;1,000000;1173,00;2;1,000000;3412,00;760;0,720000;872,00;0,47;0,00;0;0,000000
GrDF;2017;G;IRIS;132080803;0,00;0;0,000000;677,00;1;1,000000;623,00;2;1,000000;8348,00;616;0,530000;3097,00;0,63;0,00;0;0,000000
GrDF;2017;G;IRIS;132080804;0,00;0;0,000000;0,00;0;0,000000;2169,00;4;1,000000;6162,00;633;0,200000;3002,00;0,84;0,00;0;0,000000
GrDF;2017;G;IRIS;132080805;0,00;0;0,000000;0,00;0;0,000000;2639,00;5;1,000000;9965,00;507;0,590000;3419,00;0,61;2522,00;4;1,000000
GrDF;2017;G;IRIS;132080806;0,00;0;0,000000;0,00;0;0,000000;1459,00;3;1,000000;9850,00;414;0,440000;2947,00;0,69;403,00;1;1,000000
GrDF;2017;G;IRIS;132080901;0,00;0;0,000000;745,00;1;1,000000;1839,00;4;1,000000;4051,00;354;0,360000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080902;0,00;0;0,000000;0,00;0;0,000000;2445,00;2;1,000000;3388,00;473;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080903;0,00;0;0,000000;0,00;0;0,000000;1935,00;4;1,000000;8496,00;850;0,120000;3661,00;0,76;456,00;1;1,000000
GrDF;2017;G;IRIS;132080904;0,00;0;0,000000;0,00;0;0,000000;4420,00;2;1,000000;7082,00;275;0,860000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132080905;0,00;0;0,000000;0,00;0;0,000000;4429,00;7;1,000000;2012,00;160;0,150000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132081001;0,00;0;0,000000;0,00;0;0,000000;2983,00;1;1,000000;3084,00;280;0,350000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132081002;0,00;0;0,000000;0,00;0;0,000000;2514,00;3;1,000000;7084,00;612;0,160000;2749,00;0,71;0,00;0;0,000000
GrDF;2017;G;IRIS;132081003;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;4801,00;566;0,000000;2072,00;0,71;0,00;0;0,000000
GrDF;2017;G;IRIS;132081004;0,00;0;0,000000;0,00;0;0,000000;764,00;1;1,000000;993,00;12;0,260000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132089999;0,00;0;0,000000;0,00;0;0,000000;579,00;1;1,000000;2544,00;409;0,000000;986,00;0,70;0,00;0;0,000000
GrDF;2017;G;IRIS;132090101;0,00;0;0,000000;0,00;0;0,000000;1653,00;3;1,000000;4405,00;406;0,000000;2259,00;0,85;0,00;0;0,000000
GrDF;2017;G;IRIS;132090102;0,00;0;0,000000;0,00;0;0,000000;291,00;1;1,000000;10071,00;923;0,080000;3121,00;0,60;0,00;0;0,000000
GrDF;2017;G;IRIS;132090104;0,00;0;0,000000;0,00;0;0,000000;9774,00;4;1,000000;259,00;11;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132090201;0,00;0;0,000000;0,00;0;0,000000;1157,00;2;1,000000;2774,00;302;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132090202;0,00;0;0,000000;0,00;0;0,000000;2031,00;3;1,000000;7509,00;546;0,480000;2468,00;0,64;0,00;0;0,000000
GrDF;2017;G;IRIS;132090203;0,00;0;0,000000;1119,00;1;1,000000;9849,00;3;1,000000;5044,00;575;0,840000;1676,00;0,57;0,00;0;0,000000
GrDF;2017;G;IRIS;132090204;0,00;0;0,000000;0,00;0;0,000000;2977,00;3;1,000000;1442,00;82;0,000000;0,00;0,00;0,00;0;0,000000
GrDF;2017;G;IRIS;132090401;0,00;0;0,000000;1089,00;1;1,000000;1077,00;2;1,000000;6113,00;557;0,370000;2746,00;0,71;0,00;0;0,000000
