OPERATEUR;ANNEE;FILIERE;TYPE;CODE;CONSOA;PDLA;INDQUALA;CONSOI;PDLI;INDQUALI;CONSOT;PDLT;INDQUALT;CONSOR;PDLR;INDQUALR;CONSONA;PDLNA;INDQUALNA
GrDF;2015;G;InterCom;200018166;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;271,00;15;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200018406;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200022846;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200022986;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023026;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023125;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;219,00;11;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023240;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023281;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;188,00;16;0,000000;320,00;2;0,000000
GrDF;2015;G;InterCom;200023307;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200023372;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023414;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;544,00;45;0,000000;282,00;5;0,000000
GrDF;2015;G;InterCom;200023547;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200023562;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023737;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200023778;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200026573;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200027035;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200027068;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200027100;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200027183;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;246,00;17;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200027399;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200029734;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200030195;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;48,00;11;0,000000;1313,00;9;0,000000
GrDF;2015;G;InterCom;200030229;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200030385;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200030518;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200030583;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200030633;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200030674;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033025;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033116;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033124;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033157;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;188,00;13;0,000000;209,00;6;0,000000
GrDF;2015;G;InterCom;200033173;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;261,00;8;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033181;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;284,00;12;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033298;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200033579;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200033686;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;410,00;11;0,000000;232,00;3;0,000000
GrDF;2015;G;InterCom;200034130;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034197;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034361;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034379;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200034676;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034692;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034700;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034817;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200034825;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034833;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034882;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034916;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200034957;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035087;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035111;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035152;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035202;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200035210;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035319;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035434;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200035459;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035541;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035632;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;176,00;13;0,000000;0,00;0;0,000000
GrDF;2015;G;InterCom;200035665;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035699;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;256,00;15;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035715;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035731;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;323,00;16;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035814;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035855;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200035863;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200036135;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200036168;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200036465;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200036473;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200036549;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200036614;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;223,00;2;0,000000
GrDF;2015;G;InterCom;200037133;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200038933;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039022;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039063;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039204;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200039642;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039758;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200039857;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;237,00;9;0,000000;320,00;4;0,000000
GrDF;2015;G;InterCom;200039865;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039915;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039949;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200039956;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040004;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040038;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040095;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040111;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040244;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040277;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200040285;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040293;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040350;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040392;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040459;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040483;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;365,00;2;0,000000
GrDF;2015;G;InterCom;200040491;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040509;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040541;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040566;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040574;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040590;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;193,00;11;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040681;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200040715;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;986,00;64;0,000000;314,00;3;0,000000
GrDF;2015;G;InterCom;200040780;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200040863;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040947;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;216,00;15;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200040954;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;174,00;12;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041010;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041044;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041226;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041283;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041317;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041333;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041366;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041515;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041523;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200041572;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041622;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041630;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041671;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;374,00;11;0,000000;0,00;0;0,000000
GrDF;2015;G;InterCom;200041689;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041721;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041960;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200041994;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200042117;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042141;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042174;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042190;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042349;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042372;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200042380;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042414;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200042471;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;197,00;14;0,000000;0,00;0;0,000000
GrDF;2015;G;InterCom;200042497;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042513;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042604;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;274,00;14;0,000000;0,00;0;0,000000
GrDF;2015;G;InterCom;200042646;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042703;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200042729;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042828;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042901;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042935;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200042984;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200043008;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200043065;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200043123;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;123,00;14;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200043156;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200043172;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;226,00;3;0,000000
GrDF;2015;G;InterCom;200043255;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200043321;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200043354;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
GrDF;2015;G;InterCom;200043370;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000
GrDF;2015;G;InterCom;200043388;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000;-99,00;-99;-99,0000;0,00;0;0,000000
