OPERATEUR;ANNEE;FILIERE;TYPE;CODE;CONSOA;PDLA;INDQUALA;CONSOI;PDLI;INDQUALI;CONSOT;PDLT;INDQUALT;CONSOR;PDLR;INDQUALR;CONSONA;PDLNA;INDQUALNA
GRT Gaz;2009;G;IRIS;025550000;0,00;0;0,000000;86800,32;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;025750000;0,00;0;0,000000;1068911,00;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;026190000;0,00;0;0,000000;16077,13;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;026800000;0,00;0;0,000000;7053,42;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;027410000;0,00;0;0,000000;1110,03;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;027460000;0,00;0;0,000000;228,31;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;027690000;0,00;0;0,000000;6598,30;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;027800000;0,00;0;0,000000;375800,10;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;030820101;0,00;0;0,000000;507528,90;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;030820102;0,00;0;0,000000;55357,46;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;031180102;0,00;0;0,000000;5425,40;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;031850107;0,00;0;0,000000;62936,66;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;032540102;0,00;0;0,000000;40579,35;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;072190000;0,00;0;0,000000;67662,49;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;072650000;0,00;0;0,000000;31861,81;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;081940000;0,00;0;0,000000;41903,50;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;083110000;0,00;0;0,000000;69985,89;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;084200000;0,00;0;0,000000;47554,17;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;084800000;0,00;0;0,000000;165607,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;091190000;0,00;0;1,000000;94927,71;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;092250101;0,00;0;1,000000;103825,30;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;092820000;0,00;0;1,000000;9320,18;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;093310000;4423,15;1;1,000000;0,00;0;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;101060000;0,00;0;0,000000;12728,03;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;102310000;0,00;0;0,000000;212779,80;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;102680102;0,00;0;0,000000;313844,70;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;102720000;0,00;0;0,000000;8259,58;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;103830000;0,00;0;0,000000;5353,23;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;100810101;0,00;0;0,000000;150416,20;3;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;104230000;0,00;0;0,000000;25026,97;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;104290000;0,00;0;0,000000;621626,60;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;010270000;0,00;0;0,000000;347538,50;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;110490000;1138,87;1;1,000000;0,00;0;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;110760102;0,00;0;1,000000;56115,04;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;111780000;0,00;0;1,000000;82927,52;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;111920000;0,00;0;1,000000;75288,86;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;112060104;0,00;0;1,000000;76279,98;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;112430000;0,00;0;1,000000;2299,19;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;113560000;0,00;0;1,000000;78901,52;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;121740000;0,00;0;1,000000;0,00;0;1,000000;11435,72;1;1,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130040124;0,00;0;0,000000;77406,21;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130140105;0,00;0;0,000000;858297,40;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130150101;0,00;0;0,000000;12764,60;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130260106;0,00;0;0,000000;515026,90;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130260107;0,00;0;0,000000;75582,51;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130330000;0,00;0;0,000000;918,05;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130390101;0,00;0;0,000000;10262,03;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130390103;0,00;0;0,000000;3572216,00;7;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130390104;0,00;0;0,000000;1752779,00;6;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130410108;0,00;0;0,000000;1542056,00;3;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130040118;0,00;0;0,000000;569488,00;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130560120;0,00;0;0,000000;4479663,00;6;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130600000;0,00;0;0,000000;75606,73;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130670000;0,00;0;0,000000;59289,44;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130810101;0,00;0;0,000000;1313,46;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;130990000;0,00;0;0,000000;66757,33;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;131170205;0,00;0;0,000000;59988,29;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;132110802;0,00;0;0,000000;380572,80;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;132150304;0,00;0;0,000000;168056,10;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;132160302;0,00;0;0,000000;55057,29;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;140740000;0,00;0;0,000000;22663,33;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;140970000;0,00;0;0,000000;34525,40;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;140460000;0,00;0;0,000000;68550,09;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;141190000;0,00;0;0,000000;262038,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;141670104;0,00;0;0,000000;56542,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160010000;0,00;0;0,000000;11573,02;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160150702;0,00;0;0,000000;227878,50;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160150703;0,00;0;0,000000;12832,95;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160550000;0,00;0;0,000000;83,27;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160690000;0,00;0;0,000000;7280,61;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160890000;0,00;0;0,000000;145462,30;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;160970000;0,00;0;0,000000;157755,20;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;161020102;0,00;0;0,000000;3948,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;161320000;0,00;0;0,000000;3779,19;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;161920000;0,00;0;0,000000;410992,50;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;161990000;0,00;0;0,000000;188936,10;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;162040000;0,00;0;0,000000;3372,29;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;162870000;0,00;0;0,000000;7690,75;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;162930000;0,00;0;0,000000;5372,15;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;163370000;0,00;0;0,000000;3406,25;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;163410000;0,00;0;0,000000;150208,80;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;163500000;0,00;0;0,000000;126001,70;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;163900000;0,00;0;0,000000;1144,92;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;164080000;0,00;0;0,000000;367,46;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;170970000;0,00;0;0,000000;747,25;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;172730000;0,00;0;0,000000;6404,16;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;170800000;0,00;0;0,000000;1176,01;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;173000401;0,00;0;0,000000;92891,01;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;173070000;0,00;0;0,000000;51,98;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;173300000;0,00;0;0,000000;11,78;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;174180000;0,00;0;0,000000;7029,65;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;180500000;0,00;0;0,000000;8018,37;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;180960000;0,00;0;0,000000;2341,78;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;181410000;0,00;0;0,000000;29900,99;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;182050102;0,00;0;0,000000;44496,02;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;182070000;0,00;0;0,000000;10129,37;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;182700000;0,00;0;0,000000;13602,78;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;190310501;0,00;0;0,000000;64928,87;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;211030000;0,00;0;0,000000;59085,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;213320000;0,00;0;0,000000;783,59;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;214250103;0,00;0;0,000000;108608,70;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;215450000;0,00;0;0,000000;9453,11;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;215770000;0,00;0;0,000000;1204,66;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;220610000;0,00;0;0,000000;29336,52;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;221360105;0,00;0;0,000000;51619,82;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;222230000;0,00;0;0,000000;13212,90;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;222580000;0,00;0;0,000000;18692,37;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;220490000;0,00;0;0,000000;80206,76;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;230890000;0,00;0;0,000000;25394,29;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;230840000;0,00;0;0,000000;707,04;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;240370101;0,00;0;0,000000;199187,40;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;020590000;0,00;0;0,000000;53157,75;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;241300000;0,00;0;0,000000;426936,70;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;241430000;0,00;0;0,000000;10447,66;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;242230000;0,00;0;0,000000;338472,70;3;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;242290000;0,00;0;0,000000;1006539,00;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;242970000;0,00;0;0,000000;98025,98;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;240230000;0,00;0;0,000000;95426,28;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;243760000;0,00;0;0,000000;6004,66;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;245470102;0,00;0;0,000000;74,19;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;252300102;0,00;0;0,000000;672009,00;3;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;253740000;0,00;0;0,000000;105030,60;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;254630000;0,00;0;0,000000;23334,16;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;255800108;0,00;0;0,000000;26691,27;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;261600000;0,00;0;0,000000;873839,90;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;270080000;0,00;0;0,000000;47958,70;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;272340000;0,00;0;0,000000;51145,13;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;273060000;0,00;0;0,000000;129954,40;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;273390000;0,00;0;0,000000;240544,60;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;274250000;0,00;0;0,000000;18625,35;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;276170000;0,00;0;0,000000;1698,58;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;276840000;0,00;0;0,000000;16242,12;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;283910000;0,00;0;0,000000;311507,30;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;284120000;0,00;0;0,000000;11340,83;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;290260102;0,00;0;0,000000;59876,65;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;291400000;0,00;0;0,000000;5356,00;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;291790000;0,00;0;0,000000;44085,78;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;291890103;0,00;0;0,000000;610,16;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;290190166;0,00;0;0,000000;6985,08;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;292320107;0,00;0;0,000000;151658,80;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;292330103;0,00;0;0,000000;240972,50;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;292690000;0,00;0;0,000000;36216,32;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;300810000;0,00;0;0,000000;100867,10;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;301410102;0,00;0;0,000000;176421,90;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;300320101;0,00;0;0,000000;9383,27;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;302760000;0,00;0;0,000000;60370,90;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;303050000;0,00;0;0,000000;227551,00;2;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;303440000;0,00;0;0,000000;218430,10;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;310840000;0,00;0;1,000000;230686,80;2;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;311490501;0,00;0;1,000000;57983,58;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;311490802;0,00;0;1,000000;82509,14;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;311490803;0,00;0;1,000000;2889,14;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;312910102;0,00;0;1,000000;58101,14;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;312930000;594,58;1;1,000000;0,00;0;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;313030000;0,09;1;1,000000;0,00;0;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;313240000;0,00;0;1,000000;919,36;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;313410000;0,00;0;1,000000;1118,20;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;314030000;931,95;1;1,000000;0,00;0;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;314510101;0,00;0;1,000000;8555,46;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;314510102;0,00;0;1,000000;27639,78;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;314830105;0,00;0;1,000000;143427,60;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;310690111;0,00;0;1,000000;88438,32;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
TIGF;2009;G;IRIS;315555001;0,00;0;1,000000;15658,46;1;1,000000;0,00;0;1,000000;0,00;0;0,000000;0,00;0;0,000000
GRT Gaz;2009;G;IRIS;030180000;0,00;0;0,000000;4,44;1;1,000000;0,00;0;0,000000;0,00;0;0,000000;0,00;0;0,000000
