energy/year/reg_code/dep_code/dep_name/com_code/com_name/operator/consoa/pdla/indquala/consoi/pdli/indquali/consot/pdlt/indqualt/consor/pdlr/indqualr/consona/pdlna/indqualna
G/2010/75.0/33/GIRONDE/33012/ARSAC/REGAZ Bordeaux/1100.12/5/0.962/540.61/5/0.96/2150.82/15/0.962/10825.67/10825.67/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33022/AVENSAN/REGAZ Bordeaux/0.0/0/0.0/9.9/1/0.96/1144.67/9/0.961/6163.68/6163.68/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33032/BASSENS/REGAZ Bordeaux/0.0/0/0.0/26565.24/23/0.962/72322.61/44/0.962/23888.0/23888.0/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33039/BEGLES/REGAZ Bordeaux/228.37/2/0.96/14683.27/39/0.963/37998.93/289/0.96/10962.37/10962.37/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33056/BLANQUEFORT/REGAZ Bordeaux/60.67/1/0.96/27600.85/47/0.961/29035.28/158/0.961/47135.78/47135.78/0.96/204.6/1/0.97
G/2010/75.0/33/GIRONDE/33010/ARCINS/REGAZ Bordeaux/326.45/4/0.96/0.0/0/0.0/165.54/3/0.96/1352.3/1352.3/0.958/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33063/BORDEAUX/REGAZ Bordeaux/1317.01/14/0.961/10741.48/357/0.961/75473.45/3816/0.96/96122.92/96122.92/0.96/1330.53/4/0.965
G/2010/75.0/33/GIRONDE/33069/BOUSCAT/REGAZ Bordeaux/0.0/0/0.0/5912.19/30/0.962/30574.18/217/0.961/12647.46/12647.46/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33075/BRUGES/REGAZ Bordeaux/1626.68/4/0.965/1277.55/10/0.961/26162.37/154/0.961/53200.85/53200.85/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33090/CANEJAN/REGAZ Bordeaux/119.62/2/0.96/1839.97/8/0.961/4180.02/34/0.961/17254.68/17254.68/0.96/0.0/0/0.0
G/2010/0.0/33/GIRONDE/33091/CANTENAC/REGAZ Bordeaux/1553.86/10/0.96/0.0/0/0.0/351.18/3/0.96/3776.14/3776.14/0.958/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33096/CARBON BLANC/REGAZ Bordeaux/0.0/0/0.0/2673.32/14/0.961/5126.52/39/0.961/28772.55/28772.55/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33104/CASTELNAU DE MEDOC/REGAZ Bordeaux/130.57/1/0.96/112.02/1/0.96/4190.36/36/0.961/14329.65/14329.65/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33119/CENON/REGAZ Bordeaux/0.0/0/0.0/4503.38/43/0.96/13763.7/139/0.961/57283.13/57283.13/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33146/CUSSAC FORT MEDOC/REGAZ Bordeaux/0.0/0/0.0/240.86/2/0.96/53.91/1/0.96/4668.87/4668.87/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33162/EYSINES/REGAZ Bordeaux/1225.35/3/0.963/5790.91/29/0.96/39759.53/154/0.96/73358.37/73358.37/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33167/FLOIRAC/REGAZ Bordeaux/0.0/0/0.0/5855.63/37/0.962/28674.2/119/0.961/43665.79/43665.79/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33187/GIRONDE SUR DROPT/Régie municipale multiservices de La Réole/21.56/2/0.8/1134.34/2/0.8/1201.54/7/0.8/2151.96/2151.96/0.8/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33192/GRADIGNAN/REGAZ Bordeaux/33.27/1/0.96/7994.39/21/0.962/70544.48/209/0.962/96373.26/96373.26/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33200/HAILLAN/REGAZ Bordeaux/0.0/0/0.0/68605.36/16/0.966/17691.81/65/0.96/32002.75/32002.75/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33211/LABARDE/REGAZ Bordeaux/770.1/7/0.96/0.0/0/0.0/173.19/3/0.96/1819.8/1819.8/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33214/LACANAU/REGAZ Bordeaux/0.0/0/0.0/13.1/1/0.96/1294.18/13/0.962/2071.62/2071.62/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33220/LAMARQUE/REGAZ Bordeaux/0.0/0/0.0/0.0/0/0.0/688.13/8/0.963/3804.75/3804.75/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33248/LISTRAC MEDOC/REGAZ Bordeaux/346.62/9/0.96/154.22/3/0.96/301.39/6/0.96/5722.06/5722.06/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33249/LORMONT/REGAZ Bordeaux/13.46/1/0.96/4863.06/23/0.963/46284.26/213/0.96/35918.11/35918.11/0.959/42.14/1/0.96
G/2010/75.0/33/GIRONDE/33256/LUDON MEDOC/REGAZ Bordeaux/495.35/3/0.963/370.46/3/0.96/1525.57/20/0.96/14052.52/14052.52/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33262/MACAU/REGAZ Bordeaux/0.0/0/0.0/98.38/2/0.96/941.57/25/0.96/12327.65/12327.65/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33268/MARGAUX CANTENAC/REGAZ Bordeaux/1817.07/12/0.962/535.24/2/0.965/2238.84/11/0.962/7213.37/7213.37/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33273/MARTIGNAS SUR JALLE/REGAZ Bordeaux/0.0/0/0.0/5288.61/7/0.961/8237.95/39/0.961/21348.31/21348.31/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33281/MERIGNAC/REGAZ Bordeaux/58.52/1/0.96/33515.5/103/0.962/17484.91/512/0.961/23893.7/23893.7/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33294/MORIZES/Régie municipale multiservices de La Réole/0.0/0/0.0/201.79/1/0.8/48.96/3/0.8/1945.08/1945.08/0.8/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33297/MOULIS EN MEDOC/REGAZ Bordeaux/536.46/10/0.96/105.25/1/0.96/311.37/7/0.96/6181.55/6181.55/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33312/PAREMPUYRE/REGAZ Bordeaux/86.92/2/0.96/335.15/3/0.96/3648.85/30/0.961/18219.02/18219.02/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33314/PAUILLAC/REGAZ Bordeaux/3891.24/24/0.959/590.38/1/0.97/12064.2/85/0.961/21434.43/21434.43/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33318/PESSAC/REGAZ Bordeaux/1025.66/6/0.962/27154.47/85/0.962/16560.0/422/0.961/23278.14/23278.14/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33322/PIAN MEDOC/REGAZ Bordeaux/363.84/5/0.96/85.45/3/0.96/6955.62/165/0.96/21995.31/21995.31/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33352/REOLE/Régie municipale multiservices de La Réole/1474.05/1/0.8/4873.2/15/0.8/5800.69/85/0.8/13378.1/13378.1/0.8/53.14/2/0.8
G/2010/75.0/33/GIRONDE/33376/SAINT AUBIN DE MEDOC/REGAZ Bordeaux/0.0/0/0.0/233.75/2/0.96/4717.39/29/0.962/23385.95/23385.95/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33397/SAINTE EULALIE/REGAZ Bordeaux/287.33/2/0.96/2880.28/4/0.963/3495.91/22/0.961/14339.35/14339.35/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33417/SAINTE HELENE/REGAZ Bordeaux/0.0/0/0.0/149.7/1/0.96/1120.79/12/0.961/5444.26/5444.26/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33422/SAINT JEAN D ILLAC/REGAZ Bordeaux/1496.56/1/0.97/6402.21/11/0.963/6325.41/60/0.961/16152.63/16152.63/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33423/SAINT JULIEN BEYCHEVELLE/REGAZ Bordeaux/3290.48/22/0.961/0.0/0/0.0/394.48/6/0.96/2912.26/2912.26/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33424/SAINT LAURENT MEDOC/REGAZ Bordeaux/0.0/0/0.0/104.76/1/0.96/2518.59/13/0.961/5907.91/5907.91/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33449/SAINT MEDARD EN JALLES/REGAZ Bordeaux/0.0/0/0.0/11055.49/39/0.963/35317.52/194/0.961/11599.02/11599.02/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33494/SALAUNES/REGAZ Bordeaux/0.0/0/0.0/4459.85/1/0.99/427.68/9/0.96/1662.1/1662.1/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33517/SOUSSANS/REGAZ Bordeaux/118.57/5/0.948/6.77/1/0.96/490.99/8/0.96/4985.15/4985.15/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33519/TAILLAN MEDOC/REGAZ Bordeaux/0.0/0/0.0/157.16/3/0.96/3534.05/36/0.961/35911.06/35911.06/0.96/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33522/TALENCE/REGAZ Bordeaux/233.28/3/0.96/17074.68/35/0.963/12001.99/293/0.961/15346.27/15346.27/0.959/0.0/0/0.0
G/2010/75.0/33/GIRONDE/33550/VILLENAVE D ORNON/REGAZ Bordeaux/748.22/6/0.962/2976.04/22/0.961/39185.73/210/0.961/11077.95/11077.95/0.96/0.0/0/0.0
G/2010/84.0/38/ISÈRE/38478/SECHILIENNE/Groupement Elise - Régie de Séchilienne/0.0/0/0.0/0.0/0/0.0/0.0/0/0.0/0.0/0.0/0.0/761.0/34/0.0
G/2010/84.0/38/ISÈRE/38547/VILLARD BONNOT/Groupement Elise - Régie de Villard-Bonnot/0.0/0/0.0/0.0/0/0.0/0.0/0/0.0/0.0/0.0/0.0/31540.0/1425/0.0
G/2010/75.0/40/LANDES/40001/AIRE SUR L ADOUR/Gascognes Energie Services/1750.0/26/1.0/30285.0/26/1.0/16890.0/150/1.0/33750.0/33750.0/1.0/0.0/0/1.0
G/2010/44.0/68/HAUT-RHIN/68038/BISCHWIHR/Vialis SAEM/0.0/0/0.0/0.0/0/0.0/735.01/11/0.647/4301.07/4301.07/0.819/248.01/8/0.447
G/2010/44.0/68/HAUT-RHIN/68066/COLMAR/Vialis SAEM/1275.07/6/0.92/210697.0/170/0.9818/185751.3/1475/0.8955/252703.6/252703.6/0.781/27680.9/550/0.614
G/2010/44.0/68/HAUT-RHIN/68095/FORTSCHWIHR/Vialis SAEM/0.0/0/0.0/0.0/0/0.0/1543.61/5/0.769/5230.73/5230.73/0.815/116.92/8/0.444
G/2010/44.0/68/HAUT-RHIN/68143/PORTE DU RIED/Vialis SAEM/146.49/1/1.0/977.28/5/0.786/473.09/7/0.52/4712.6/4712.6/0.819/88.85/3/0.667
G/2010/44.0/68/HAUT-RHIN/68145/HORBOURG WIHR/Vialis SAEM/0.0/0/0.0/1773.61/7/0.75/10788.22/85/0.676/31141.47/31141.47/0.788/2413.68/51/0.412
